/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_ggH_MA2-20-MA1-15,2017,48.6,320814.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_ggH_MA2-30-MA1-15,2017,48.6,317831.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_ggH_MA2-30-MA1-20,2017,48.6,330135.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_ggH_MA2-40-MA1-20,2017,48.6,314771.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_ggH_MA2-40-MA1-30,2017,48.6,297290.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_ggH_MA2-50-MA1-30,2017,48.6,309274.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_ggH_MA2-50-MA1-40,2017,48.6,280051.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_ggH_MA2-60-MA1-30,2017,48.6,318797.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_ggH_MA2-60-MA1-40,2017,48.6,292088.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_ggH_MA2-60-MA1-50,2017,48.6,339709.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_ggH_MA2-70-MA1-40,2017,48.6,280379.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_ggH_MA2-70-MA1-50,2017,48.6,355859.0
/eos/cms/store/group/phys_susy/AN-24-166/pdas/condorSkim/2025-05-16-22h59m_year-2017,NonCascade_ggH_MA2-80-MA1-40,2017,48.6,218124.0
